ReportingCountry,country_name,Year,Pathogen,Class,DID_TOTAL,NS,Tested,PR_h,pathogen_name,class_name
MS22,Member State 22,2014,ESCCOL,CEPH,1.34628091,97,218,0.444954128,E. coli,third- and fourth-generation cephalosporins 
MS4,Member State 4,2014,ESCCOL,CEPH,0.642969048,50,153,0.326797386,E. coli,third- and fourth-generation cephalosporins 
MS13,Member State 13,2014,ESCCOL,CEPH,0.34218114,685,6246,0.109670189,E. coli,third- and fourth-generation cephalosporins 
MS13,Member State 13,2014,SLMSPP,CEPH,0.592900764,33,2723,0.012118986,Salmonella spp.,third- and fourth-generation cephalosporins 
MS9,Member State 9,2014,ESCCOL,CEPH,0.030456319,332,4410,0.075283447,E. coli,third- and fourth-generation cephalosporins 
MS9,Member State 9,2014,SLMSPP,CEPH,0.024390177,4,408,0.009803922,Salmonella spp.,third- and fourth-generation cephalosporins 
MS10,Member State 10,2014,ESCCOL,CEPH,0.090961072,45,410,0.109756098,E. coli,third- and fourth-generation cephalosporins 
MS10,Member State 10,2014,SLMSPP,CEPH,0.098075251,0,21,0,Salmonella spp.,third- and fourth-generation cephalosporins 
MS26,Member State 26,2014,ESCCOL,CEPH,0.174155014,245,1122,0.218360071,E. coli,third- and fourth-generation cephalosporins 
MS26,Member State 26,2014,SLMSPP,CEPH,0.303330882,0,9,0,Salmonella spp.,third- and fourth-generation cephalosporins 
MS17,Member State 17,2014,ESCCOL,CEPH,0.082484844,232,4009,0.057869793,E. coli,third- and fourth-generation cephalosporins 
MS17,Member State 17,2014,SLMSPP,CEPH,0.098758232,9,308,0.029220779,Salmonella spp.,third- and fourth-generation cephalosporins 
MS12,Member State 12,2014,ESCCOL,CEPH,2.47487332,1160,10349,0.112088124,E. coli,third- and fourth-generation cephalosporins 
MS12,Member State 12,2014,SLMSPP,CEPH,1.780398101,10,590,0.016949153,Salmonella spp.,third- and fourth-generation cephalosporins 
MS7,Member State 7,2014,ESCCOL,CEPH,0.421087724,130,1079,0.120481928,E. coli,third- and fourth-generation cephalosporins 
MS21,Member State 21,2014,ESCCOL,CEPH,0.318664797,267,1619,0.164916615,E. coli,third- and fourth-generation cephalosporins 
MS21,Member State 21,2014,SLMSPP,CEPH,0.317209686,4,1024,0.00390625,Salmonella spp.,third- and fourth-generation cephalosporins 
MS5,Member State 5,2014,ESCCOL,CEPH,0.095196177,331,2691,0.123002601,E. coli,third- and fourth-generation cephalosporins 
MS5,Member State 5,2014,SLMSPP,CEPH,0.097474037,6,171,0.035087719,Salmonella spp.,third- and fourth-generation cephalosporins 
MS16,Member State 16,2014,ESCCOL,CEPH,3.12520185,1032,3694,0.279371955,E. coli,third- and fourth-generation cephalosporins 
MS16,Member State 16,2014,SLMSPP,CEPH,1.967793985,8,111,0.072072072,Salmonella spp.,third- and fourth-generation cephalosporins 
MS15,Member State 15,2014,ESCCOL,CEPH,0.123576425,74,594,0.124579125,E. coli,third- and fourth-generation cephalosporins 
MS15,Member State 15,2014,SLMSPP,CEPH,0.181704508,3,992,0.003024194,Salmonella spp.,third- and fourth-generation cephalosporins 
MS24,Member State 24,2014,ESCCOL,CEPH,0.182924827,43,368,0.116847826,E. coli,third- and fourth-generation cephalosporins 
MS24,Member State 24,2014,SLMSPP,CEPH,0.181151016,1,110,0.009090909,Salmonella spp.,third- and fourth-generation cephalosporins 
MS11,Member State 11,2014,ESCCOL,CEPH,0.614420431,15,165,0.090909091,E. coli,third- and fourth-generation cephalosporins 
MS8,Member State 8,2014,ESCCOL,CEPH,1.235413749,20,268,0.074626866,E. coli,third- and fourth-generation cephalosporins 
MS8,Member State 8,2014,SLMSPP,CEPH,1.274861389,10,146,0.068493151,Salmonella spp.,third- and fourth-generation cephalosporins 
MS1,Member State 1,2014,ESCCOL,CEPH,0.070063412,434,7124,0.060920831,E. coli,third- and fourth-generation cephalosporins 
MS1,Member State 1,2014,SLMSPP,CEPH,0.071202197,9,714,0.012605042,Salmonella spp.,third- and fourth-generation cephalosporins 
MS19,Member State 19,2014,ESCCOL,CEPH,0.13000316,227,3421,0.066354867,E. coli,third- and fourth-generation cephalosporins 
MS19,Member State 19,2014,SLMSPP,CEPH,0.11141449,6,344,0.01744186,Salmonella spp.,third- and fourth-generation cephalosporins 
MS29,Member State 29,2014,ESCCOL,CEPH,0.107667731,130,1085,0.119815668,E. coli,third- and fourth-generation cephalosporins 
MS18,Member State 18,2014,ESCCOL,CEPH,0.353277645,894,5024,0.17794586,E. coli,third- and fourth-generation cephalosporins 
MS18,Member State 18,2014,SLMSPP,CEPH,0.313538592,3,142,0.021126761,Salmonella spp.,third- and fourth-generation cephalosporins 
MS25,Member State 25,2014,ESCCOL,CEPH,1.047111171,87,306,0.284313725,E. coli,third- and fourth-generation cephalosporins 
MS25,Member State 25,2014,SLMSPP,CEPH,1.338318293,0,216,0,Salmonella spp.,third- and fourth-generation cephalosporins 
MS3,Member State 3,2014,ESCCOL,CEPH,0.113145087,356,6546,0.054384357,E. coli,third- and fourth-generation cephalosporins 
MS30,Member State 30,2014,ESCCOL,CEPH,0.221530215,153,1216,0.125822368,E. coli,third- and fourth-generation cephalosporins 
MS30,Member State 30,2014,SLMSPP,CEPH,0.134367856,0,591,0,Salmonella spp.,third- and fourth-generation cephalosporins 
MS6,Member State 6,2014,ESCCOL,CEPH,1.146670949,287,889,0.322834646,E. coli,third- and fourth-generation cephalosporins 
MS6,Member State 6,2014,SLMSPP,CEPH,0.770095774,5,324,0.015432099,Salmonella spp.,third- and fourth-generation cephalosporins 
MS14,Member State 14,2015,ESCCOL,CEPH,0.11684963,259,2593,0.099884304,E. coli,third- and fourth-generation cephalosporins 
MS14,Member State 14,2015,SLMSPP,CEPH,0.094198464,13,1000,0.013,Salmonella spp.,third- and fourth-generation cephalosporins 
MS22,Member State 22,2015,ESCCOL,CEPH,1.110386548,97,205,0.473170732,E. coli,third- and fourth-generation cephalosporins 
MS4,Member State 4,2015,ESCCOL,CEPH,0.642689614,39,123,0.317073171,E. coli,third- and fourth-generation cephalosporins 
MS4,Member State 4,2015,SLMSPP,CEPH,0.831547504,1,83,0.012048193,Salmonella spp.,third- and fourth-generation cephalosporins 
MS13,Member State 13,2015,ESCCOL,CEPH,0.704872116,917,9031,0.101539143,E. coli,third- and fourth-generation cephalosporins 
MS13,Member State 13,2015,SLMSPP,CEPH,0.580693746,17,1777,0.009566685,Salmonella spp.,third- and fourth-generation cephalosporins 
MS9,Member State 9,2015,ESCCOL,CEPH,0.024593015,381,4561,0.083534313,E. coli,third- and fourth-generation cephalosporins 
MS9,Member State 9,2015,SLMSPP,CEPH,0.023794882,6,275,0.021818182,Salmonella spp.,third- and fourth-generation cephalosporins 
MS10,Member State 10,2015,ESCCOL,CEPH,0.100775907,29,246,0.117886179,E. coli,third- and fourth-generation cephalosporins 
MS10,Member State 10,2015,SLMSPP,CEPH,0.108632303,0,73,0,Salmonella spp.,third- and fourth-generation cephalosporins 
MS26,Member State 26,2015,ESCCOL,CEPH,0.140291319,240,1215,0.197530864,E. coli,third- and fourth-generation cephalosporins 
MS26,Member State 26,2015,SLMSPP,CEPH,0.199377739,0,514,0,Salmonella spp.,third- and fourth-generation cephalosporins 
MS17,Member State 17,2015,ESCCOL,CEPH,0.101691611,307,4342,0.070704744,E. coli,third- and fourth-generation cephalosporins 
MS17,Member State 17,2015,SLMSPP,CEPH,0.116838543,14,313,0.044728435,Salmonella spp.,third- and fourth-generation cephalosporins 
MS12,Member State 12,2015,ESCCOL,CEPH,2.029278248,1304,11051,0.117998371,E. coli,third- and fourth-generation cephalosporins 
MS12,Member State 12,2015,SLMSPP,CEPH,1.751286316,11,366,0.030054645,Salmonella spp.,third- and fourth-generation cephalosporins 
MS7,Member State 7,2015,ESCCOL,CEPH,0.469826594,143,1046,0.136711281,E. coli,third- and fourth-generation cephalosporins 
MS21,Member State 21,2015,ESCCOL,CEPH,0.381931913,346,2026,0.170779862,E. coli,third- and fourth-generation cephalosporins 
MS21,Member State 21,2015,SLMSPP,CEPH,0.407238245,5,813,0.006150062,Salmonella spp.,third- and fourth-generation cephalosporins 
MS5,Member State 5,2015,ESCCOL,CEPH,0.093315474,310,2638,0.117513268,E. coli,third- and fourth-generation cephalosporins 
MS5,Member State 5,2015,SLMSPP,CEPH,0.115881023,0,198,0,Salmonella spp.,third- and fourth-generation cephalosporins 
MS16,Member State 16,2015,ESCCOL,CEPH,2.381121509,1722,5592,0.307939914,E. coli,third- and fourth-generation cephalosporins 
MS16,Member State 16,2015,SLMSPP,CEPH,2.036616033,2,71,0.028169014,Salmonella spp.,third- and fourth-generation cephalosporins 
MS15,Member State 15,2015,ESCCOL,CEPH,0.211888465,101,581,0.17383821,E. coli,third- and fourth-generation cephalosporins 
MS15,Member State 15,2015,SLMSPP,CEPH,0.145018202,0,793,0,Salmonella spp.,third- and fourth-generation cephalosporins 
MS24,Member State 24,2015,ESCCOL,CEPH,0.179943954,43,347,0.123919308,E. coli,third- and fourth-generation cephalosporins 
MS24,Member State 24,2015,SLMSPP,CEPH,0.116219393,4,106,0.037735849,Salmonella spp.,third- and fourth-generation cephalosporins 
MS11,Member State 11,2015,ESCCOL,CEPH,0.486197359,43,201,0.213930348,E. coli,third- and fourth-generation cephalosporins 
MS11,Member State 11,2015,SLMSPP,CEPH,0.53237597,0,2,0,Salmonella spp.,third- and fourth-generation cephalosporins 
MS8,Member State 8,2015,ESCCOL,CEPH,0.5522595,23,238,0.096638655,E. coli,third- and fourth-generation cephalosporins 
MS8,Member State 8,2015,SLMSPP,CEPH,1.339072094,3,138,0.02173913,Salmonella spp.,third- and fourth-generation cephalosporins 
MS1,Member State 1,2015,ESCCOL,CEPH,0.061779388,515,7074,0.072801809,E. coli,third- and fourth-generation cephalosporins 
MS1,Member State 1,2015,SLMSPP,CEPH,0.057325477,11,787,0.013977128,Salmonella spp.,third- and fourth-generation cephalosporins 
MS19,Member State 19,2015,ESCCOL,CEPH,0.121624782,206,3301,0.062405332,E. coli,third- and fourth-generation cephalosporins 
MS19,Member State 19,2015,SLMSPP,CEPH,0.138595135,4,350,0.011428571,Salmonella spp.,third- and fourth-generation cephalosporins 
MS29,Member State 29,2015,ESCCOL,CEPH,0.134634996,213,1610,0.132298137,E. coli,third- and fourth-generation cephalosporins 
MS18,Member State 18,2015,ESCCOL,CEPH,0.380508632,867,5376,0.161272321,E. coli,third- and fourth-generation cephalosporins 
MS18,Member State 18,2015,SLMSPP,CEPH,0.285180228,0,141,0,Salmonella spp.,third- and fourth-generation cephalosporins 
MS25,Member State 25,2015,ESCCOL,CEPH,1.478271575,98,369,0.265582656,E. coli,third- and fourth-generation cephalosporins 
MS25,Member State 25,2015,SLMSPP,CEPH,1.303692713,1,177,0.005649718,Salmonella spp.,third- and fourth-generation cephalosporins 
MS3,Member State 3,2015,ESCCOL,CEPH,0.208974519,382,5995,0.063719766,E. coli,third- and fourth-generation cephalosporins 
MS30,Member State 30,2015,ESCCOL,CEPH,0.161903189,184,1326,0.138763198,E. coli,third- and fourth-generation cephalosporins 
MS30,Member State 30,2015,SLMSPP,CEPH,0.148227829,0,390,0,Salmonella spp.,third- and fourth-generation cephalosporins 
MS6,Member State 6,2015,ESCCOL,CEPH,1.041019819,269,893,0.301231803,E. coli,third- and fourth-generation cephalosporins 
MS6,Member State 6,2015,SLMSPP,CEPH,1.134619609,5,249,0.020080321,Salmonella spp.,third- and fourth-generation cephalosporins 
MS14,Member State 14,2016,ESCCOL,CEPH,0.089937738,413,3737,0.110516457,E. coli,third- and fourth-generation cephalosporins 
MS14,Member State 14,2016,SLMSPP,CEPH,0.086295184,19,982,0.019348269,Salmonella spp.,third- and fourth-generation cephalosporins 
MS22,Member State 22,2016,ESCCOL,CEPH,1.840689398,87,238,0.365546218,E. coli,third- and fourth-generation cephalosporins 
MS4,Member State 4,2016,ESCCOL,CEPH,0.978105783,48,149,0.322147651,E. coli,third- and fourth-generation cephalosporins 
MS4,Member State 4,2016,SLMSPP,CEPH,0.706333556,1,106,0.009433962,Salmonella spp.,third- and fourth-generation cephalosporins 
MS13,Member State 13,2016,ESCCOL,CEPH,0.426941382,2033,17190,0.118266434,E. coli,third- and fourth-generation cephalosporins 
MS13,Member State 13,2016,SLMSPP,CEPH,0.533136459,22,2008,0.010956175,Salmonella spp.,third- and fourth-generation cephalosporins 
MS9,Member State 9,2016,ESCCOL,CEPH,0.033915852,406,4659,0.087143164,E. coli,third- and fourth-generation cephalosporins 
MS9,Member State 9,2016,SLMSPP,CEPH,0.027638358,1,336,0.00297619,Salmonella spp.,third- and fourth-generation cephalosporins 
MS10,Member State 10,2016,ESCCOL,CEPH,0.067396518,67,701,0.095577746,E. coli,third- and fourth-generation cephalosporins 
MS10,Member State 10,2016,SLMSPP,CEPH,0.06131402,0,200,0,Salmonella spp.,third- and fourth-generation cephalosporins 
MS26,Member State 26,2016,ESCCOL,CEPH,0.311122791,270,1304,0.207055215,E. coli,third- and fourth-generation cephalosporins 
MS26,Member State 26,2016,SLMSPP,CEPH,0.316692607,2,251,0.007968127,Salmonella spp.,third- and fourth-generation cephalosporins 
MS20,Member State 20,2016,ESCCOL,CEPH,0.753448511,1056,6800,0.155294118,E. coli,third- and fourth-generation cephalosporins 
MS20,Member State 20,2016,SLMSPP,CEPH,0.608473888,28,1416,0.019774011,Salmonella spp.,third- and fourth-generation cephalosporins 
MS17,Member State 17,2016,ESCCOL,CEPH,0.108194659,380,4742,0.080134964,E. coli,third- and fourth-generation cephalosporins 
MS17,Member State 17,2016,SLMSPP,CEPH,0.097787076,4,240,0.016666667,Salmonella spp.,third- and fourth-generation cephalosporins 
MS12,Member State 12,2016,ESCCOL,CEPH,1.724353132,1364,11313,0.120569257,E. coli,third- and fourth-generation cephalosporins 
MS12,Member State 12,2016,SLMSPP,CEPH,2.061968015,4,852,0.004694836,Salmonella spp.,third- and fourth-generation cephalosporins 
MS7,Member State 7,2016,ESCCOL,CEPH,0.423138011,168,1045,0.16076555,E. coli,third- and fourth-generation cephalosporins 
MS21,Member State 21,2016,ESCCOL,CEPH,0.446812595,308,1993,0.154540893,E. coli,third- and fourth-generation cephalosporins 
MS21,Member State 21,2016,SLMSPP,CEPH,0.366896471,2,417,0.004796163,Salmonella spp.,third- and fourth-generation cephalosporins 
MS5,Member State 5,2016,ESCCOL,CEPH,0.093116906,386,2985,0.129313233,E. coli,third- and fourth-generation cephalosporins 
MS5,Member State 5,2016,SLMSPP,CEPH,0.084977682,3,214,0.014018692,Salmonella spp.,third- and fourth-generation cephalosporins 
MS16,Member State 16,2016,ESCCOL,CEPH,1.719142278,1869,5938,0.314752442,E. coli,third- and fourth-generation cephalosporins 
MS16,Member State 16,2016,SLMSPP,CEPH,2.613956755,0,66,0,Salmonella spp.,third- and fourth-generation cephalosporins 
MS15,Member State 15,2016,ESCCOL,CEPH,0.185947916,128,795,0.161006289,E. coli,third- and fourth-generation cephalosporins 
MS15,Member State 15,2016,SLMSPP,CEPH,0.134201551,3,847,0.003541913,Salmonella spp.,third- and fourth-generation cephalosporins 
MS24,Member State 24,2016,ESCCOL,CEPH,0.332290858,62,418,0.148325359,E. coli,third- and fourth-generation cephalosporins 
MS24,Member State 24,2016,SLMSPP,CEPH,0.099104967,0,105,0,Salmonella spp.,third- and fourth-generation cephalosporins 
MS11,Member State 11,2016,ESCCOL,CEPH,0.546327959,69,253,0.272727273,E. coli,third- and fourth-generation cephalosporins 
MS11,Member State 11,2016,SLMSPP,CEPH,0.432277158,0,27,0,Salmonella spp.,third- and fourth-generation cephalosporins 
MS8,Member State 8,2016,ESCCOL,CEPH,0.694938512,55,328,0.167682927,E. coli,third- and fourth-generation cephalosporins 
MS8,Member State 8,2016,SLMSPP,CEPH,0.536821324,11,180,0.061111111,Salmonella spp.,third- and fourth-generation cephalosporins 
MS1,Member State 1,2016,ESCCOL,CEPH,0.072267214,542,7250,0.074758621,E. coli,third- and fourth-generation cephalosporins 
MS1,Member State 1,2016,SLMSPP,CEPH,0.066947496,12,927,0.012944984,Salmonella spp.,third- and fourth-generation cephalosporins 
MS19,Member State 19,2016,ESCCOL,CEPH,0.140203171,222,3617,0.061376832,E. coli,third- and fourth-generation cephalosporins 
MS19,Member State 19,2016,SLMSPP,CEPH,0.139017806,2,222,0.009009009,Salmonella spp.,third- and fourth-generation cephalosporins 
MS29,Member State 29,2016,ESCCOL,CEPH,0.213211704,419,2719,0.154100772,E. coli,third- and fourth-generation cephalosporins 
MS18,Member State 18,2016,ESCCOL,CEPH,0.36081311,993,5784,0.171680498,E. coli,third- and fourth-generation cephalosporins 
MS18,Member State 18,2016,SLMSPP,CEPH,0.326169862,1,309,0.003236246,Salmonella spp.,third- and fourth-generation cephalosporins 
MS25,Member State 25,2016,ESCCOL,CEPH,1.181480428,116,418,0.277511962,E. coli,third- and fourth-generation cephalosporins 
MS25,Member State 25,2016,SLMSPP,CEPH,1.775656969,8,214,0.037383178,Salmonella spp.,third- and fourth-generation cephalosporins 
MS3,Member State 3,2016,ESCCOL,CEPH,0.16990131,557,6958,0.080051739,E. coli,third- and fourth-generation cephalosporins 
MS30,Member State 30,2016,ESCCOL,CEPH,0.147409348,197,1420,0.138732394,E. coli,third- and fourth-generation cephalosporins 
MS30,Member State 30,2016,SLMSPP,CEPH,0.203862134,0,311,0,Salmonella spp.,third- and fourth-generation cephalosporins 
MS6,Member State 6,2016,ESCCOL,CEPH,1.134553963,226,824,0.274271845,E. coli,third- and fourth-generation cephalosporins 
MS6,Member State 6,2016,SLMSPP,CEPH,1.011872367,3,201,0.014925373,Salmonella spp.,third- and fourth-generation cephalosporins 
MS14,Member State 14,2017,ESCCOL,CEPH,0.086417541,485,4672,0.103809932,E. coli,third- and fourth-generation cephalosporins 
MS14,Member State 14,2017,SLMSPP,CEPH,0.114829472,80,980,0.081632653,Salmonella spp.,third- and fourth-generation cephalosporins 
MS22,Member State 22,2017,ESCCOL,CEPH,1.755407866,96,247,0.388663968,E. coli,third- and fourth-generation cephalosporins 
MS4,Member State 4,2017,ESCCOL,CEPH,0.903035163,55,156,0.352564103,E. coli,third- and fourth-generation cephalosporins 
MS4,Member State 4,2017,SLMSPP,CEPH,0.838241531,0,76,0,Salmonella spp.,third- and fourth-generation cephalosporins 
MS13,Member State 13,2017,ESCCOL,CEPH,0.330951611,2889,22929,0.125997645,E. coli,third- and fourth-generation cephalosporins 
MS13,Member State 13,2017,SLMSPP,CEPH,0.363832886,9,651,0.013824885,Salmonella spp.,third- and fourth-generation cephalosporins 
MS9,Member State 9,2017,ESCCOL,CEPH,0.039708923,407,4883,0.083350399,E. coli,third- and fourth-generation cephalosporins 
MS9,Member State 9,2017,SLMSPP,CEPH,0.035031999,2,310,0.006451613,Salmonella spp.,third- and fourth-generation cephalosporins 
MS10,Member State 10,2017,ESCCOL,CEPH,0.05416852,66,788,0.083756345,E. coli,third- and fourth-generation cephalosporins 
MS10,Member State 10,2017,SLMSPP,CEPH,0.047278986,1,265,0.003773585,Salmonella spp.,third- and fourth-generation cephalosporins 
MS26,Member State 26,2017,ESCCOL,CEPH,0.1787892,290,1470,0.197278912,E. coli,third- and fourth-generation cephalosporins 
MS26,Member State 26,2017,SLMSPP,CEPH,0.262481785,2,130,0.015384615,Salmonella spp.,third- and fourth-generation cephalosporins 
MS20,Member State 20,2017,ESCCOL,CEPH,0.765746158,826,6027,0.137049942,E. coli,third- and fourth-generation cephalosporins 
MS20,Member State 20,2017,SLMSPP,CEPH,0.540821677,18,1718,0.010477299,Salmonella spp.,third- and fourth-generation cephalosporins 
MS17,Member State 17,2017,ESCCOL,CEPH,0.10217411,422,5223,0.080796477,E. coli,third- and fourth-generation cephalosporins 
MS17,Member State 17,2017,SLMSPP,CEPH,0.137462275,0,214,0,Salmonella spp.,third- and fourth-generation cephalosporins 
MS12,Member State 12,2017,ESCCOL,CEPH,0.904057847,1452,13352,0.108747753,E. coli,third- and fourth-generation cephalosporins 
MS12,Member State 12,2017,SLMSPP,CEPH,1.382424794,7,870,0.008045977,Salmonella spp.,third- and fourth-generation cephalosporins 
MS7,Member State 7,2017,ESCCOL,CEPH,0.408202154,198,1148,0.172473868,E. coli,third- and fourth-generation cephalosporins 
MS21,Member State 21,2017,ESCCOL,CEPH,0.57289214,388,2058,0.188532556,E. coli,third- and fourth-generation cephalosporins 
MS21,Member State 21,2017,SLMSPP,CEPH,0.469963027,1,448,0.002232143,Salmonella spp.,third- and fourth-generation cephalosporins 
MS5,Member State 5,2017,ESCCOL,CEPH,0.101547363,421,3121,0.134892663,E. coli,third- and fourth-generation cephalosporins 
MS5,Member State 5,2017,SLMSPP,CEPH,0.097859131,2,272,0.007352941,Salmonella spp.,third- and fourth-generation cephalosporins 
MS28,Member State 28,2017,ESCCOL,CEPH,0.137508471,16,213,0.075117371,E. coli,third- and fourth-generation cephalosporins 
MS28,Member State 28,2017,SLMSPP,CEPH,0.140358955,0,30,0,Salmonella spp.,third- and fourth-generation cephalosporins 
MS16,Member State 16,2017,ESCCOL,CEPH,1.59870544,2166,7077,0.306061891,E. coli,third- and fourth-generation cephalosporins 
MS16,Member State 16,2017,SLMSPP,CEPH,2.554093403,5,423,0.011820331,Salmonella spp.,third- and fourth-generation cephalosporins 
MS15,Member State 15,2017,ESCCOL,CEPH,0.231359446,148,852,0.17370892,E. coli,third- and fourth-generation cephalosporins 
MS15,Member State 15,2017,SLMSPP,CEPH,0.163168988,1,802,0.001246883,Salmonella spp.,third- and fourth-generation cephalosporins 
MS24,Member State 24,2017,ESCCOL,CEPH,0.504656189,44,433,0.101616628,E. coli,third- and fourth-generation cephalosporins 
MS24,Member State 24,2017,SLMSPP,CEPH,0.357445783,1,116,0.00862069,Salmonella spp.,third- and fourth-generation cephalosporins 
MS11,Member State 11,2017,ESCCOL,CEPH,0.50248171,56,205,0.273170732,E. coli,third- and fourth-generation cephalosporins 
MS11,Member State 11,2017,SLMSPP,CEPH,0.303948932,0,2,0,Salmonella spp.,third- and fourth-generation cephalosporins 
