"ReportingCountry","country_name","Year","Pathogen","Class","Animal","NS_a","Tested_a","PR_a","NS","Tested","PR_h","pathogen_name","class_name"
"MS20","Member State 20",2019,"SLMSPP","QALL","pig carcasses",58,166,0.349397590361446,177,1404,0.126068376068376,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS20","Member State 20",2020,"ESCCOL","AMP","turkeys",98,170,0.576470588235294,4201,7214,0.582339894649293,"E. coli","aminopenicillins"
"MS20","Member State 20",2021,"ESCCOL","QALL","pigs",97,170,0.570588235294118,2171,7465,0.290823844608171,"E. coli","fluoroquinolones and other quinolones"
"MS20","Member State 20",2019,"ESCCOL","CEPH","pigs",3,170,0.0176470588235294,1145,8345,0.137207908927502,"E. coli","third- and fourth-generation cephalosporins "
"MS20","Member State 20",2019,"ESCCOL","CEPH","calves",3,170,0.0176470588235294,1239,8345,0.148472139005392,"E. coli","third- and fourth-generation cephalosporins "
"MS20","Member State 20",2020,"CAMJEJ","MAC","turkeys",0,76,0,0,21,0,"C. jejuni","macrolides"
"MS20","Member State 20",2020,"ESCCOL","CEPH","broilers",2,170,0.0117647058823529,1091,7744,0.14088326446281,"E. coli","third- and fourth-generation cephalosporins "
"MS20","Member State 20",2021,"SLMSPP","CEPH","pig carcasses",0,170,0,8,1002,0.00798403193612774,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS20","Member State 20",2020,"SLMSPP","QALL","SIMR",170,506,0.33596837944664,106,768,0.138020833333333,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS20","Member State 20",2020,"ESCCOL","CEPH","turkeys",4,170,0.0235294117647059,1098,7744,0.141787190082645,"E. coli","third- and fourth-generation cephalosporins "
"MS20","Member State 20",2019,"CAMCOL","QALL","pigs",108,119,0.907563025210084,44,47,0.936170212765957,"C. coli","fluoroquinolones and other quinolones"
"MS20","Member State 20",2021,"SLMSPP","QALL","pig carcasses",47,170,0.276470588235294,213,1002,0.212574850299401,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS20","Member State 20",2021,"SLMSPP","AMP","SIMR",306,510,0.6,291,1002,0.290419161676647,"Salmonella spp.","aminopenicillins"
"MS20","Member State 20",2020,"SLMSPP","AMP","broilers",19,170,0.111764705882353,202,768,0.263020833333333,"Salmonella spp.","aminopenicillins"
"MS20","Member State 20",2021,"CAMCOL","MAC","pigs",82,170,0.482352941176471,17,112,0.151785714285714,"C. coli","macrolides"
"MS20","Member State 20",2020,"CAMJEJ","MAC","broilers",0,170,0,0,21,0,"C. jejuni","macrolides"
"MS20","Member State 20",2021,"SLMSPP","TET","pig carcasses",134,170,0.788235294117647,248,1002,0.24750499001996,"Salmonella spp.","tetracyclines"
"MS20","Member State 20",2020,"CAMJEJ","TET","turkeys",55,76,0.723684210526316,12,21,0.571428571428571,"C. jejuni","tetracyclines"
"MS3","Member State 3",2021,"ESCCOL","CEPH","pigs",1,173,0.00578034682080925,810,10633,0.076177936612433,"E. coli","third- and fourth-generation cephalosporins "
"MS3","Member State 3",2020,"ESCCOL","QALL","broilers",26,172,0.151162790697674,1713,9798,0.174831598285364,"E. coli","fluoroquinolones and other quinolones"
"MS3","Member State 3",2020,"ESCCOL","QALL","turkeys",3,44,0.0681818181818182,1665,9798,0.169932639314146,"E. coli","fluoroquinolones and other quinolones"
"MS3","Member State 3",2020,"CAMJEJ","QALL","broilers",39,183,0.213114754098361,41,323,0.126934984520124,"C. jejuni","fluoroquinolones and other quinolones"
"MS3","Member State 3",2021,"ESCCOL","CEPH","calves",0,20,0,818,10633,0.0769303112950249,"E. coli","third- and fourth-generation cephalosporins "
"MS3","Member State 3",2019,"ESCCOL","QALL","pigs",4,174,0.0229885057471264,1877,9412,0.199426264343391,"E. coli","fluoroquinolones and other quinolones"
"MS3","Member State 3",2021,"ESCCOL","QALL","calves",0,20,0,1762,10570,0.166698202459792,"E. coli","fluoroquinolones and other quinolones"
"MS3","Member State 3",2021,"CAMCOL","QALL","pigs",48,174,0.275862068965517,5,6,0.833333333333333,"C. coli","fluoroquinolones and other quinolones"
"MS3","Member State 3",2019,"ESCCOL","CEPH","pigs",0,174,0,745,9419,0.0790954453763669,"E. coli","third- and fourth-generation cephalosporins "
"MS3","Member State 3",2020,"ESCCOL","CEPH","turkeys",0,44,0,811,9852,0.0823183110028421,"E. coli","third- and fourth-generation cephalosporins "
"MS3","Member State 3",2020,"ESCCOL","CEPH","broilers",0,172,0,778,9852,0.0789687373122209,"E. coli","third- and fourth-generation cephalosporins "
"MS3","Member State 3",2021,"ESCCOL","QALL","pigs",3,173,0.0173410404624277,1585,10570,0.149952696310312,"E. coli","fluoroquinolones and other quinolones"
"MS3","Member State 3",2020,"CAMJEJ","MAC","broilers",0,183,0,0,323,0,"C. jejuni","macrolides"
"MS3","Member State 3",2021,"CAMCOL","TET","pigs",0,174,0,5,6,0.833333333333333,"C. coli","tetracyclines"
"MS3","Member State 3",2021,"CAMCOL","MAC","pigs",0,174,0,1,6,0.166666666666667,"C. coli","macrolides"
"MS3","Member State 3",2020,"CAMJEJ","TET","broilers",16,183,0.087431693989071,31,323,0.0959752321981424,"C. jejuni","tetracyclines"
